,active_1.0,addresscat_2.0,addresscat_3.0,addresscat_4.0,addresscat_5.0,agecat_3.0,agecat_4.0,agecat_5.0,agecat_6.0,bfast_2.0,bfast_3.0,birthmonth_August,birthmonth_December,birthmonth_February,birthmonth_January,birthmonth_July,birthmonth_June,birthmonth_March,birthmonth_May,birthmonth_November,birthmonth_October,birthmonth_September,callcard_1.0,callid_1.0,callwait_1.0,carbought_0.0,carbought_1.0,carbuy_1.0,carcatvalue_1.0,carcatvalue_2.0,carcatvalue_3.0,card2_2.0,card2_3.0,card2_4.0,card2_5.0,card2benefit_2.0,card2benefit_3.0,card2benefit_4.0,card2fee_1.0,card2spent,card2tenurecat_2.0,card2tenurecat_3.0,card2tenurecat_4.0,card2tenurecat_5.0,card2type_2.0,card2type_3.0,card2type_4.0,card_2.0,card_3.0,card_4.0,card_5.0,cardbenefit_2.0,cardbenefit_3.0,cardbenefit_4.0,cardfee_1.0,cardmon,cardspent,cardten,cardtype_2.0,cardtype_3.0,cardtype_4.0,carown_0.0,carown_1.0,cars_1.0,cars_2.0,cars_3.0,cars_4.0,cars_5.0,cars_6.0,cartype_0.0,cartype_1.0,carvalue,churn_1.0,commutebike_1.0,commutebus_1.0,commutecar_1.0,commutecarpool_1.0,commutecat_2.0,commutecat_3.0,commutecat_4.0,commutecat_5.0,commutemotorcycle_1.0,commutenonmotor_1.0,commutepublic_1.0,commuterail_1.0,commutetime,commutewalk_1.0,confer_1.0,debtinc,default_1.0,ebill_1.0,edcat_2.0,edcat_3.0,edcat_4.0,edcat_5.0,empcat_2.0,empcat_3.0,empcat_4.0,empcat_5.0,employ,equip_1.0,equipten,forward_1.0,gender_1.0,homeown_1.0,hometype_2.0,hometype_3.0,hometype_4.0,hourstv,inccat_2.0,inccat_3.0,inccat_4.0,inccat_5.0,income,internet_1.0,internet_2.0,internet_3.0,internet_4.0,jobcat_2.0,jobcat_3.0,jobcat_4.0,jobcat_5.0,jobcat_6.0,jobsat_2.0,jobsat_3.0,jobsat_4.0,jobsat_5.0,lnlongmon,lnothdebt,longmon,multline_1.0,news_1.0,othdebt,owncd_1.0,owndvd_1.0,ownfax_1.0,owngame_1.0,ownipod_1.0,ownpc_1.0,ownpda_1.0,owntv_1.0,ownvcr_1.0,pager_1.0,pets,pets_birds_1.0,pets_birds_2.0,pets_birds_3.0,pets_birds_4.0,pets_cats_1.0,pets_cats_2.0,pets_cats_3.0,pets_cats_4.0,pets_dogs_1.0,pets_dogs_2.0,pets_dogs_3.0,pets_dogs_4.0,pets_freshfish_1.0,pets_freshfish_10.0,pets_freshfish_11.0,pets_freshfish_12.0,pets_freshfish_2.0,pets_freshfish_3.0,pets_freshfish_4.0,pets_freshfish_5.0,pets_freshfish_6.0,pets_freshfish_7.0,pets_freshfish_8.0,pets_freshfish_9.0,pets_reptiles_1.0,pets_reptiles_2.0,pets_reptiles_3.0,pets_small_1.0,pets_small_2.0,pets_small_3.0,pets_small_4.0,polcontrib_1.0,polparty_1.0,polview_2.0,polview_3.0,polview_4.0,polview_5.0,polview_6.0,polview_7.0,reason_2.0,reason_3.0,reason_4.0,reason_9.0,region_2.0,region_3.0,region_4.0,region_5.0,reside_2.0,reside_3.0,reside_4.0,reside_5.0,reside_6.0,reside_7.0,response_01_1.0,response_02_1.0,response_03_1.0,retire_1.0,spousedcat_1.0,spousedcat_2.0,spousedcat_3.0,spousedcat_4.0,spousedcat_5.0,telecommute_1.0,tollfree_1.0,tollmon,tollten,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,union_1.0,voice_1.0,vote_1.0,wireless_1.0,wiremon,wireten
3911,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,454.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,16.75,1142.21,465.0,0,0,1,0,1,1,0,0,0,0,0,1,0,71.7,0,1,0,1,1,1,0,0,0,0,0,0,0,17.0,0,1,5.4,0,0,0,1,0,0,0,0,0,1,21.0,0,0.0,1,0,1,0,0,0,16.0,0,0,0,1,151.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.78,1.42,5.95,0,0,4.12,1,1,1,1,0,1,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57.75,1849.6,0,0,0,0,0,1,1,1,40.65,1377.2
3912,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,637.17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1049.62,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,20.3,1,0,0,1,0,0,0,0,0,0,0,1,0,24.0,0,1,15.5,1,1,0,0,1,0,0,1,0,0,7.0,1,184.05,1,0,1,0,1,0,20.0,1,0,0,0,47.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.53,1.28,4.6,1,0,3.6,1,1,0,1,1,1,1,1,1,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,11.25,74.65,0,0,0,0,0,1,0,1,37.95,191.45
3913,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,65.05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,26.0,274.85,645.0,1,0,0,0,1,0,1,0,0,0,0,0,1,13.5,1,0,1,1,1,0,0,0,0,1,0,0,0,22.0,0,1,8.3,1,1,0,0,0,1,0,0,0,0,0.0,1,1304.55,1,1,1,0,1,0,22.0,1,0,0,0,31.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.88,0.45,6.55,1,0,1.57,1,1,1,1,1,1,1,1,1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.75,698.2,0,1,0,0,1,1,1,1,78.30400000000007,1891.05
3914,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,50.47,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,13.5,255.43,435.0,0,0,1,0,1,0,0,1,0,0,0,0,1,13.5,0,0,0,1,0,0,0,0,0,0,0,0,1,19.0,0,1,4.9,0,0,1,0,0,0,1,0,0,0,4.0,0,0.0,1,1,1,0,0,0,20.0,1,0,0,0,31.0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.61,-0.12,13.65,0,0,0.89,1,1,0,1,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,798.9,1,0,0,0,0,0,0,1,23.3,787.95
3915,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,304.02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8.5,601.44,370.0,0,0,1,0,1,0,0,0,1,0,0,0,1,29.4,0,1,1,1,1,0,0,0,0,1,1,0,0,32.0,0,1,12.2,0,0,1,0,0,0,0,1,0,0,7.0,0,0.0,1,0,1,0,1,0,10.0,0,0,1,0,75.0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.45,2.14,31.45,0,1,8.49,1,1,0,0,0,0,0,1,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.0,1370.65,0,0,1,0,0,0,0,0,0.0,0.0
3916,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,310.41,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,186.79,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,9.7,1,0,1,1,1,0,0,0,0,0,0,0,0,23.0,1,0,6.2,1,1,1,0,0,0,0,0,0,0,0.0,1,713.75,0,0,1,0,0,0,21.0,0,0,0,0,23.0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.14,-0.22,8.5,1,0,0.8,1,1,0,1,1,1,1,1,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,1,1,1,26.25,493.95
3917,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,96.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,39.25,388.85,2675.0,0,1,0,0,1,0,0,1,0,0,0,1,0,29.5,0,0,0,1,0,0,0,0,0,0,0,1,1,30.0,0,0,3.2,0,0,1,0,0,0,0,0,0,1,27.0,0,0.0,1,0,1,0,1,0,20.0,0,1,0,0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.15,0.34,23.25,1,1,1.41,1,1,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,29.0,1942.6,0,0,0,1,1,0,1,0,0.0,0.0
3918,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,189.08,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,21.75,363.21,340.0,0,0,1,0,1,0,0,0,1,0,0,1,0,37.9,1,0,0,1,0,0,0,0,0,0,0,0,1,15.0,0,1,10.2,0,1,0,1,0,0,0,0,1,0,15.0,1,618.35,1,0,1,0,0,0,20.0,0,1,0,0,74.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.62,1.22,5.05,1,0,3.39,1,1,1,0,0,1,1,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.75,501.9,0,0,0,0,0,1,1,1,31.3,503.1
3919,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,196.28,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13.25,369.21,650.0,1,0,0,1,0,0,1,0,0,0,0,0,1,13.5,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,0,0,6.9,0,1,0,0,1,0,0,0,1,0,15.0,0,0.0,0,1,0,0,0,0,20.0,0,0,0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.78,-0.18,5.95,0,1,0.83,1,1,1,0,1,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0.0
3920,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,299.93,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,1110.82,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1,90.7,1,0,0,1,0,0,0,0,0,1,0,0,0,23.0,0,1,11.8,0,1,0,1,0,0,0,0,1,0,13.0,1,720.65,1,1,1,0,0,0,21.0,0,0,0,1,203.0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.16,3.06,8.7,1,0,21.39,1,1,0,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
3921,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,9.66,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,18.25,62.74,885.0,1,0,0,0,1,1,0,0,0,0,0,0,1,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,40.029999999999745,1,1,5.8,0,1,0,0,1,0,1,0,0,0,3.0,1,2447.1,1,1,0,1,0,0,25.0,0,0,0,0,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.48,-0.41,11.9,1,1,0.67,1,1,1,1,1,1,0,1,1,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,23.0,1202.5,0,0,0,1,0,0,0,1,30.85,1661.35
3922,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,75.33,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,32.25,304.63,2290.0,0,0,1,1,0,0,1,0,0,0,0,1,0,78.6,0,0,1,0,0,0,1,0,0,0,0,0,0,28.0,1,0,6.1,0,0,0,0,1,0,0,0,0,1,37.0,1,3209.4,0,0,0,0,1,0,18.0,0,0,0,1,159.0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.18,1.73,24.15,1,1,5.65,1,1,1,1,1,1,0,1,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,22.5,1539.85,0,0,0,0,0,0,1,0,0.0,0.0
3923,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,72.82,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,217.64,0.0,0,0,1,0,1,0,0,0,1,0,0,1,0,15.8,0,0,1,1,0,0,0,0,0,0,0,0,0,32.0,1,1,16.0,0,0,1,0,0,0,1,0,0,0,2.0,0,0.0,0,0,1,0,1,0,20.0,1,0,0,0,41.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.09,1.47,8.05,0,0,4.34,1,1,0,0,0,0,0,1,1,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0
3924,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,167.92,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,14.25,392.95,895.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,1,0,6.6,0,0,0,0,0,0,1,0,0,0,2.0,0,0.0,0,1,1,0,0,0,21.0,1,0,0,0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.13,0.93,22.95,0,1,2.53,1,1,0,0,1,0,0,1,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,0,0.0,0.0
3925,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44.29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.25,571.94,2300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,28.0,1,1,0.7,0,0,0,0,0,0,0,1,0,0,6.0,0,0.0,1,0,1,0,0,0,24.0,0,1,0,0,52.0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.48,-1.38,11.95,0,0,0.25,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,45.5,2367.2,0,1,0,0,0,0,0,0,0.0,0.0
3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,244.96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,741.04,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,13.2,1,0,1,1,0,0,0,0,0,0,0,0,0,32.0,1,0,11.2,0,0,0,0,0,0,1,0,0,0,5.0,0,0.0,0,0,1,1,0,0,15.0,1,0,0,0,32.0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.39,0.59,10.95,0,0,1.81,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,1,0,0,1,0,0.0,0.0
3927,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,320.85,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,8.5,1215.8072,235.0,0,1,0,0,1,0,1,0,0,0,0,1,0,22.2,1,0,0,1,0,0,0,0,0,0,0,0,0,19.0,0,1,19.3,0,1,1,0,0,0,0,0,1,0,15.0,1,834.0,1,0,0,1,0,0,18.0,0,1,0,0,51.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.95,1.8,7.0,0,1,6.06,1,1,0,1,0,1,0,1,1,0,7.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
3928,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,208.97,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7.25,491.18,445.0,0,0,1,0,1,0,0,0,0,0,1,1,0,78.3,0,0,0,1,1,0,0,0,0,0,0,0,0,18.0,0,1,7.2,0,0,1,0,0,0,0,0,0,1,38.0,0,0.0,1,0,1,0,0,0,13.0,0,0,0,1,128.0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.01,2.07,20.35,1,1,7.92,1,1,0,1,0,1,0,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,28.75,2031.7,1,0,0,0,0,1,1,0,0.0,0.0
3929,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,318.12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,49.25,230.05,1425.0,0,0,1,1,0,0,1,0,0,0,0,1,0,33.7,1,0,0,1,0,0,0,0,0,0,0,0,0,26.0,0,1,9.5,0,1,0,1,0,0,0,1,0,0,9.0,1,1813.15,1,0,0,1,0,0,11.0,0,1,0,0,53.0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.14,1.54,8.5,1,0,4.68,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,34.5,1079.4,0,0,0,0,0,1,0,1,78.30400000000007,2892.45
3930,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,102.07,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,217.32,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,31.2,0,0,0,1,0,0,0,0,0,0,0,0,0,30.0,1,1,7.7,0,0,0,0,0,0,0,1,0,0,8.0,0,0.0,1,0,0,0,0,0,30.0,0,1,0,0,52.0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.79,0.8,16.3,1,1,2.23,1,1,0,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,39.75,1611.3,0,0,1,0,0,0,0,1,35.05,1316.5
3931,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,327.38,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,47.5,567.53,2775.0,0,0,0,0,1,0,1,0,0,0,0,1,0,66.7,0,0,1,0,0,0,1,0,0,0,0,0,1,33.0,0,0,15.0,0,1,1,0,0,0,0,0,0,1,20.0,0,0.0,0,1,1,0,1,0,24.0,0,0,1,0,108.0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.85,2.47,17.25,0,1,11.86,1,1,0,0,1,1,0,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,0.0
3932,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,269.12,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,12.3,0,0,0,1,0,0,0,0,0,0,0,0,0,37.0,0,0,7.4,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0,1,0,0,0,0,17.0,1,0,0,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0.46,5.15,0,0,1.59,1,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0
3933,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,123.52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,135.78,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,13.5,0,0,1,0,0,0,1,0,0,0,0,0,0,22.0,0,0,17.3,0,1,1,0,0,0,0,1,0,0,7.0,1,1259.35,1,1,1,0,0,0,17.0,1,0,0,0,25.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.05,1.18,7.75,1,0,3.27,1,1,0,0,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.0,756.35,1,0,0,0,0,0,1,0,0.0,0.0
3934,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,297.64,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23.25,278.94,20.0,0,0,1,0,1,1,0,0,0,0,0,0,1,19.7,0,0,0,0,1,1,0,0,0,0,0,0,0,25.0,0,1,1.5,0,0,1,0,0,0,1,0,0,0,2.0,0,0.0,1,0,0,1,0,0,24.0,1,0,0,0,43.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.83,-0.89,2.3,0,0,0.41,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.75,34.8,1,0,0,0,0,0,0,0,0.0,0.0
3935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,17.32,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,21.25,105.54,945.0,0,1,0,1,0,0,0,1,0,0,0,1,0,15.1,0,0,0,1,0,0,0,0,0,0,0,0,0,27.0,0,1,5.9,0,1,0,1,0,0,1,0,0,0,4.0,0,0.0,1,0,1,0,1,0,18.0,1,0,0,0,27.0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.51,0.06,12.25,1,1,1.06,1,1,0,1,1,1,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.5,1403.05,0,0,0,0,0,0,1,1,40.05,1692.25
